n_image,percentage,split
22,0.9970106174621173,vrd_noun
22,0.997113699618596,vrd_noun
22,0.9974229460880322,vrd_noun
22,0.9972167817750748,vrd_noun
22,0.9984537676528193,vrd_noun
22,0.9984537676528193,vrd_noun
22,0.9979383568704258,vrd_noun
22,0.9984537676528193,vrd_noun
23,0.996392124523245,vrd_noun
23,0.9976291104009896,vrd_noun
23,0.9979383568704258,vrd_noun
23,0.9978352747139471,vrd_noun
23,0.9973198639315535,vrd_noun
23,0.9982476033398618,vrd_noun
23,0.9976291104009896,vrd_noun
23,0.9982476033398618,vrd_noun
23,0.9977321925574683,vrd_noun
23,0.9968044531491599,vrd_noun
24,0.9982476033398618,vrd_noun
24,0.9969075353056386,vrd_noun
24,0.9979383568704258,vrd_noun
24,0.9981445211833831,vrd_noun
24,0.9984537676528193,vrd_noun
24,0.9970106174621173,vrd_noun
24,0.9984537676528193,vrd_noun
24,0.9968044531491599,vrd_noun
24,0.9972167817750748,vrd_noun
24,0.997113699618596,vrd_noun
25,0.9980414390269045,vrd_noun
25,0.9981445211833831,vrd_noun
25,0.9980414390269045,vrd_noun
25,0.9974229460880322,vrd_noun
25,0.9970106174621173,vrd_noun
25,0.9974229460880322,vrd_noun
25,0.9975260282445109,vrd_noun
25,0.9982476033398618,vrd_noun
25,0.9970106174621173,vrd_noun
25,0.9981445211833831,vrd_noun
26,0.9980414390269045,vrd_noun
26,0.9972167817750748,vrd_noun
26,0.9979381443298969,vrd_noun
26,0.9973198639315535,vrd_noun
26,0.9974229460880322,vrd_noun
26,0.9984537676528193,vrd_noun
26,0.9978352747139471,vrd_noun
26,0.9980414390269045,vrd_noun
26,0.9980414390269045,vrd_noun
26,0.9982476033398618,vrd_noun
27,0.9978352747139471,vrd_noun
27,0.9984537676528193,vrd_noun
27,0.9983506854963405,vrd_noun
27,0.9981445211833831,vrd_noun
27,0.9978352747139471,vrd_noun
27,0.998556849809298,vrd_noun
27,0.9978352747139471,vrd_noun
27,0.9974229460880322,vrd_noun
27,0.9981445211833831,vrd_noun
27,0.9980412371134021,vrd_noun
28,0.9969075353056386,vrd_noun
28,0.9986599319657767,vrd_noun
28,0.9977321925574683,vrd_noun
28,0.9973198639315535,vrd_noun
28,0.9981445211833831,vrd_noun
28,0.9973198639315535,vrd_noun
28,0.9980414390269045,vrd_noun
28,0.996392124523245,vrd_noun
28,0.9978352747139471,vrd_noun
28,0.9981445211833831,vrd_noun
29,0.9979383568704258,vrd_noun
29,0.9973198639315535,vrd_noun
29,0.9973198639315535,vrd_noun
29,0.9979383568704258,vrd_noun
29,0.9968044531491599,vrd_noun
29,0.9975260282445109,vrd_noun
29,0.9974229460880322,vrd_noun
29,0.9980414390269045,vrd_noun
29,0.9980414390269045,vrd_noun
29,0.9970106174621173,vrd_noun
30,0.9983506854963405,vrd_noun
30,0.9977321925574683,vrd_noun
30,0.9986599319657767,vrd_noun
30,0.9974229460880322,vrd_noun
30,0.9967013709926812,vrd_noun
30,0.9983506854963405,vrd_noun
30,0.9978352747139471,vrd_noun
30,0.9982476033398618,vrd_noun
30,0.9977321925574683,vrd_noun
30,0.9973198639315535,vrd_noun
1,0.8727966189052675,vrd_verb
1,0.38896907216494847,vrd_verb
1,0.9288733120296877,vrd_verb
1,0.9202061855670103,vrd_verb
1,0.9405215957117823,vrd_verb
1,0.884135656117926,vrd_verb
1,0.8471291619420678,vrd_verb
1,0.6177319587628866,vrd_verb
1,0.9788681579218638,vrd_verb
1,0.8198969072164949,vrd_verb
2,0.6902381197814659,vrd_verb
2,0.9626842593547057,vrd_verb
2,0.6033398618699103,vrd_verb
2,0.8559942273992371,vrd_verb
2,0.9693845995258221,vrd_verb
2,0.8525925162354396,vrd_verb
2,0.9536130295845789,vrd_verb
2,0.9113493454283064,vrd_verb
2,0.9496907216494845,vrd_verb
2,0.48097742035261365,vrd_verb
3,0.9218637253891352,vrd_verb
3,0.8857849706215855,vrd_verb
3,0.6589690721649485,vrd_verb
3,0.9898979486650861,vrd_verb
3,0.9691784352128646,vrd_verb
3,0.9278424904649005,vrd_verb
3,0.9578350515463917,vrd_verb
3,0.9849484536082475,vrd_verb
3,0.9561855670103093,vrd_verb
3,0.978765075765385,vrd_verb
4,0.9412431708071333,vrd_verb
4,0.9874239769095969,vrd_verb
4,0.9955674672714153,vrd_verb
4,0.9860839088753737,vrd_verb
4,0.9714432989690721,vrd_verb
4,0.985259251623544,vrd_verb
4,0.981235178884421,vrd_verb
4,0.9821649484536082,vrd_verb
4,0.8963917525773196,vrd_verb
4,0.9764972683228533,vrd_verb
5,0.9831976084939696,vrd_verb
5,0.9702092567776518,vrd_verb
5,0.9879381443298969,vrd_verb
5,0.9830927835051546,vrd_verb
5,0.9135904310167045,vrd_verb
5,0.9887628865979381,vrd_verb
5,0.883298969072165,vrd_verb
5,0.9739175257731959,vrd_verb
5,0.9666975976904836,vrd_verb
5,0.9727835051546392,vrd_verb
6,0.9863917525773196,vrd_verb
6,0.9652577319587629,vrd_verb
6,0.9755695289145448,vrd_verb
6,0.9890732914132564,vrd_verb
6,0.9855655222187855,vrd_verb
6,0.9833006906504485,vrd_verb
6,0.9799979379317455,vrd_verb
6,0.9372229667044635,vrd_verb
6,0.9086692093598598,vrd_verb
6,0.9721678177507473,vrd_verb
7,0.9507216494845361,vrd_verb
7,0.9509328935161323,vrd_verb
7,0.968663024430471,vrd_verb
7,0.9561900834965468,vrd_verb
7,0.9784536082474227,vrd_verb
7,0.9877319587628866,vrd_verb
7,0.9703123389341305,vrd_verb
7,0.9796928151736934,vrd_verb
7,0.9935058241418411,vrd_verb
7,0.9830927835051546,vrd_verb
8,0.9481496752912071,vrd_verb
8,0.9888648314259202,vrd_verb
8,0.9914432989690721,vrd_verb
8,0.9782496649829915,vrd_verb
8,0.9868054839707247,vrd_verb
8,0.9932996598288836,vrd_verb
8,0.9741263787238429,vrd_verb
8,0.9731986393155345,vrd_verb
8,0.9874226804123711,vrd_verb
8,0.9760849396969384,vrd_verb
9,0.9789712400783425,vrd_verb
9,0.9758762886597938,vrd_verb
9,0.9904133594474797,vrd_verb
9,0.9830927835051546,vrd_verb
9,0.9914432989690721,vrd_verb
9,0.989380348489535,vrd_verb
9,0.9764948453608248,vrd_verb
9,0.9822698690856613,vrd_verb
9,0.98237295124214,vrd_verb
9,0.9722680412371134,vrd_verb
10,0.9880412371134021,vrd_verb
10,0.9437113402061855,vrd_verb
10,0.9774226804123711,vrd_verb
10,0.9898969072164948,vrd_verb
10,0.9628865979381444,vrd_verb
10,0.9859779358696773,vrd_verb
10,0.9847438408411504,vrd_verb
10,0.986702401814246,vrd_verb
10,0.9883517163179054,vrd_verb
10,0.9881455520049479,vrd_verb
11,0.9889702092567777,vrd_verb
11,0.9768017321373338,vrd_verb
11,0.9918548303948861,vrd_verb
11,0.9881431075368595,vrd_verb
11,0.9756726110710237,vrd_verb
11,0.9827852798680549,vrd_verb
11,0.9916503453252242,vrd_verb
11,0.9797938144329897,vrd_verb
11,0.9690753530563859,vrd_verb
11,0.9854654159365014,vrd_verb
12,0.9806205545820018,vrd_verb
12,0.9451546391752578,vrd_verb
12,0.9848453608247423,vrd_verb
12,0.9844329896907217,vrd_verb
12,0.9843315122152355,vrd_verb
12,0.9906185567010309,vrd_verb
12,0.9853623337800227,vrd_verb
12,0.9837130192763632,vrd_verb
12,0.9708277497165241,vrd_verb
12,0.9924742268041237,vrd_verb
13,0.9803113081125657,vrd_verb
13,0.9928873312029688,vrd_verb
13,0.991341098855788,vrd_verb
13,0.9536130295845789,vrd_verb
13,0.9791752577319588,vrd_verb
13,0.9848453608247423,vrd_verb
13,0.9829896907216494,vrd_verb
13,0.976701030927835,vrd_verb
13,0.9844345943717142,vrd_verb
13,0.9882474226804123,vrd_verb
14,0.9904133594474797,vrd_verb
14,0.9883505154639175,vrd_verb
14,0.9915463917525773,vrd_verb
14,0.9818556701030928,vrd_verb
14,0.9868054839707247,vrd_verb
14,0.9836099371198845,vrd_verb
14,0.9889702092567777,vrd_verb
14,0.9894845360824742,vrd_verb
14,0.9935051546391752,vrd_verb
14,0.9936082474226804,vrd_verb
15,0.977321925574683,vrd_verb
15,0.9849500051541078,vrd_verb
15,0.9902071951345223,vrd_verb
15,0.9853623337800227,vrd_verb
15,0.988659793814433,vrd_verb
15,0.990310277291001,vrd_verb
15,0.9932996598288836,vrd_verb
15,0.9861869910318524,vrd_verb
15,0.9868054839707247,vrd_verb
15,0.9790743222348212,vrd_verb
16,0.9905164416039584,vrd_verb
16,0.9908247422680413,vrd_verb
16,0.9862886597938144,vrd_verb
16,0.9534068652716214,vrd_verb
16,0.9815482939903103,vrd_verb
16,0.9784558292959489,vrd_verb
16,0.9861827180862034,vrd_verb
16,0.9917534274817029,vrd_verb
16,0.9792804865477786,vrd_verb
16,0.9842284300587568,vrd_verb
17,0.9889690721649484,vrd_verb
17,0.9842268041237113,vrd_verb
17,0.9865993196577673,vrd_verb
17,0.9877319587628866,vrd_verb
17,0.985979381443299,vrd_verb
17,0.9882474226804123,vrd_verb
17,0.9923719204205752,vrd_verb
17,0.990619523760437,vrd_verb
17,0.9871107444833986,vrd_verb
17,0.9868041237113402,vrd_verb
18,0.9921657561076178,vrd_verb
18,0.9893825378826925,vrd_verb
18,0.9919587628865979,vrd_verb
18,0.9891741416640891,vrd_verb
18,0.9860839088753737,vrd_verb
18,0.9892794557262138,vrd_verb
18,0.9884547984743841,vrd_verb
18,0.9925773195876288,vrd_verb
18,0.9879381443298969,vrd_verb
18,0.9896896587277039,vrd_verb
19,0.9847422680412371,vrd_verb
19,0.9812390475208741,vrd_verb
19,0.9880412371134021,vrd_verb
19,0.9927835051546392,vrd_verb
19,0.9889702092567777,vrd_verb
19,0.9850530873105865,vrd_verb
19,0.9899979377191174,vrd_verb
19,0.9831941437261573,vrd_verb
19,0.9881431075368595,vrd_verb
19,0.9888636832336565,vrd_verb
20,0.9898969072164948,vrd_verb
20,0.9832972471388803,vrd_verb
20,0.9822698690856613,vrd_verb
20,0.9875270590660756,vrd_verb
20,0.9894845360824742,vrd_verb
20,0.9880424698484692,vrd_verb
20,0.9903092783505154,vrd_verb
20,0.9906166219839142,vrd_verb
20,0.9858762886597938,vrd_verb
20,0.98958870219565,vrd_verb
21,0.9883505154639175,vrd_verb
21,0.9918565096381816,vrd_verb
21,0.9861869910318524,vrd_verb
21,0.9926796576966698,vrd_verb
21,0.9875257731958763,vrd_verb
21,0.9834020618556701,vrd_verb
21,0.9893825378826925,vrd_verb
21,0.9909287702298732,vrd_verb
21,0.9857717290442314,vrd_verb
21,0.9788659793814433,vrd_verb
22,0.98958870219565,vrd_verb
22,0.98958870219565,vrd_verb
22,0.9876288659793815,vrd_verb
22,0.9889690721649484,vrd_verb
22,0.9885567010309279,vrd_verb
22,0.9882486341614266,vrd_verb
22,0.9902071951345223,vrd_verb
22,0.985259251623544,vrd_verb
22,0.9907206928549335,vrd_verb
22,0.9865993196577673,vrd_verb
23,0.9838127642024951,vrd_verb
23,0.9915472631687455,vrd_verb
23,0.9892783505154639,vrd_verb
23,0.9908256880733946,vrd_verb
23,0.9898979486650861,vrd_verb
23,0.9893825378826925,vrd_verb
23,0.9936089062983198,vrd_verb
23,0.9894845360824742,vrd_verb
23,0.9908256880733946,vrd_verb
23,0.9848453608247423,vrd_verb
24,0.9844345943717142,vrd_verb
24,0.9928865979381444,vrd_verb
24,0.9912371134020619,vrd_verb
24,0.9856701030927835,vrd_verb
24,0.9886609627873415,vrd_verb
24,0.9856686256315084,vrd_verb
24,0.9931965776724049,vrd_verb
24,0.9807196618208063,vrd_verb
24,0.9896917843521287,vrd_verb
24,0.984537676528193,vrd_verb
25,0.9795876288659794,vrd_verb
25,0.985259251623544,vrd_verb
25,0.985259251623544,vrd_verb
25,0.9805154639175258,vrd_verb
25,0.9849500051541078,vrd_verb
25,0.9820637047727039,vrd_verb
25,0.9679381443298969,vrd_verb
25,0.9895876288659794,vrd_verb
25,0.9843282812661099,vrd_verb
25,0.9891752577319588,vrd_verb
26,0.9890732914132564,vrd_verb
26,0.9916503453252242,vrd_verb
26,0.9921649484536083,vrd_verb
26,0.9907226059169157,vrd_verb
26,0.9897938144329896,vrd_verb
26,0.9856715802494588,vrd_verb
26,0.9896907216494846,vrd_verb
26,0.9904123711340206,vrd_verb
26,0.984537676528193,vrd_verb
26,0.9904123711340206,vrd_verb
27,0.9877332233790331,vrd_verb
27,0.9897948665086074,vrd_verb
27,0.9926811668900113,vrd_verb
27,0.9858777445624163,vrd_verb
27,0.9871147304401608,vrd_verb
27,0.9896896587277039,vrd_verb
27,0.9919595917946603,vrd_verb
27,0.9828865979381444,vrd_verb
27,0.9886586246004743,vrd_verb
27,0.9901020723785957,vrd_verb
28,0.9905164416039584,vrd_verb
28,0.9889702092567777,vrd_verb
28,0.9907216494845361,vrd_verb
28,0.9915463917525773,vrd_verb
28,0.98958870219565,vrd_verb
28,0.989483451902258,vrd_verb
28,0.9934020618556701,vrd_verb
28,0.9876263147040627,vrd_verb
28,0.9861869910318524,vrd_verb
28,0.986904516395133,vrd_verb
29,0.9815482939903103,vrd_verb
29,0.9905154639175258,vrd_verb
29,0.9880424698484692,vrd_verb
29,0.9808267188949593,vrd_verb
29,0.9915472631687455,vrd_verb
29,0.9875270590660756,vrd_verb
29,0.9863917525773196,vrd_verb
29,0.9881443298969073,vrd_verb
29,0.9886586246004743,vrd_verb
29,0.9875244870605216,vrd_verb
30,0.9900010308215648,vrd_verb
30,0.9875270590660756,vrd_verb
30,0.9931958762886598,vrd_verb
30,0.985259251623544,vrd_verb
30,0.9868054839707247,vrd_verb
30,0.9890721649484536,vrd_verb
30,0.9904133594474797,vrd_verb
30,0.987319587628866,vrd_verb
30,0.9863917525773196,vrd_verb
30,0.99,vrd_verb
